ccode	year	GTDDomestic	Durable	GINI	logGNI	logpop	logarea	AggSF	ColdWar	ucdp_type2	ucdp_type3	chga_dem	geddes1	geddes3	geddes4	geddes5	FGTDDom
652	1987	0	24	49.2	6.789129	2.419479	12.12297	0	1	0	0	0	0	0	0	1	0
652	1988	0	25	48.9	6.91338	2.453588	12.12297	0	1	0	0	0	0	0	0	1	1
652	1989	1	26	49.1	6.731364	2.486572	12.12297	0	1	0	0	0	0	0	0	1	0
652	1990	0	27	49.1	6.780002	2.520917	12.12297	0	1	0	0	0	0	0	0	1	0
652	1991	0	28	49	6.857756	2.553344	12.12297	0	0	3	0	0	0	0	0	1	0
652	1992	0	29	48.8	6.978493	2.581731	12.12297	0	0	0	0	0	0	0	0	1	0
652	1993	0	30	48.7	7.024836	2.608598	12.12297	0	0	0	0	0	0	0	0	1	0
652	1994	0	31	48.5	6.771741	2.634762	12.12297	0	0	0	0	0	0	0	0	1	0
652	1995	0	32	48.5	6.833592	2.660959	12.12297	0	0	0	0	0	0	0	0	1	1
652	1996	1	33	48.4	6.898301	2.687167	12.12297	0	0	0	0	0	0	0	0	1	0
652	1997	0	34	48.4	6.917933	2.713369	12.12297	0	0	0	0	0	0	0	0	1	0
652	1998	0	35	48.4	6.946495	2.739549	12.12297	0	0	0	0	0	0	0	0	1	0
652	1999	0	36	48.4	6.94031	2.76569	12.12297	0	0	0	0	0	0	0	0	1	0
652	2000	0	37	48.4	6.998573	2.791778	12.12297	0	0	0	0	0	0	0	0	1	0
652	2001	0	38	48.4	7.056477	2.817204	12.12297	0	0	0	0	0	0	0	0	1	0
652	2002	0	39	48.4	7.052237	2.842581	12.12297	0	0	0	0	0	0	0	0	1	0
652	2003	0	40	48.4	6.987444	2.867331	12.12297	0	0	0	0	0	0	0	0	1	0
660	1970	0	0	43.8	6.470521	.8671005	9.23308	0	1	0	0	1	0	0	0	0	0
660	1971	0	1	43.8	6.529842	.9282193	9.23308	0	1	0	0	1	0	0	0	0	0
660	1972	0	2	43.8	6.692729	.9858168	9.23308	0	1	0	0	1	0	0	0	0	0
660	1973	0	3	43.8	6.90442	1.040277	9.23308	0	1	0	0	1	0	0	0	0	0
660	1974	0	4	43.8	7.160419	1.095273	9.23308	0	1	0	0	1	0	0	0	0	1
660	1989	37	0	43.8	6.869118	1.134623	9.23308	7	1	0	0	0	0	1	0	0	35
660	1990	35	0	43.1	6.890029	1.147403	9.23308	7	1	0	0	0	0	1	0	0	20
660	1991	20	0	41.7	7.211771	1.163151	9.23308	3.5	0	0	0	0	0	1	0	0	17
660	1992	17	0	41.3	7.509313	1.169381	9.23308	0	0	0	0	0	0	1	0	0	0
660	1993	0	0	40.9	7.833588	1.181727	9.23308	0	0	0	0	0	0	1	0	0	7
660	1994	7	0	40.5	7.978571	1.190888	9.23308	0	0	0	0	0	0	1	0	0	8
660	1995	8	0	40.1	8.208421	1.205971	9.23308	0	0	0	0	0	0	1	0	0	3
660	1996	3	0	40	8.40213	1.22083	9.23308	0	0	0	0	0	0	1	0	0	12
660	1997	12	0	39.8	8.449749	1.23256	9.23308	0	0	0	0	0	0	1	0	0	8
660	1998	8	0	39.8	8.51183	1.247032	9.23308	0	0	0	0	0	0	1	0	0	11
660	1999	11	0	39.8	8.511726	1.261298	9.23308	0	0	0	0	0	0	1	0	0	5
660	2000	5	0	39.8	8.478947	1.275363	9.23308	0	0	0	0	0	0	1	0	0	3
660	2001	3	0	39.8	8.467154	1.289233	9.23308	0	0	0	0	0	0	1	0	0	1
660	2002	1	1	39.8	8.523054	1.302913	9.23308	0	0	0	0	0	0	1	0	0	2
660	2003	2	2	39.8	8.565206	1.316408	9.23308	0	0	0	0	0	0	1	0	0	1
663	1970	1	13	49.7	6.03438	.4054651	11.42923	3	1	0	0	0	0	0	1	0	0
663	1971	0	14	49.7	6.068217	.4446858	11.42923	2.5	1	0	0	0	0	0	1	0	1
663	1972	1	15	49.7	6.126236	.4762342	11.42923	0	1	0	0	0	0	0	1	0	0
663	1973	0	16	49.7	6.232645	.5128236	11.42923	0	1	0	0	0	0	0	1	0	0
663	1974	0	17	49.7	6.333422	.5538851	11.42923	0	1	0	0	0	0	0	1	0	0
663	1975	0	18	49.7	6.566447	.5877866	11.42923	0	1	0	0	0	0	0	1	0	0
663	1976	0	19	49.8	6.773504	.6259384	11.42923	0	1	0	0	0	0	0	1	0	0
663	1977	0	20	49.8	6.939448	.662688	11.42923	0	1	0	0	0	0	0	1	0	0
663	1978	0	21	49.6	7.182861	.6981347	11.42923	0	1	0	0	0	0	0	1	0	0
663	1979	0	22	49.4	7.340842	.7323679	11.42923	0	1	0	0	0	0	0	1	0	0
663	1980	0	23	50.8	7.557614	.7701083	11.42923	0	1	0	0	0	0	0	1	0	2
663	1981	2	24	48.9	7.590681	.8109302	11.42923	0	1	0	0	0	0	0	1	0	1
663	1982	1	25	48.9	7.611199	.8544153	11.42923	0	1	0	0	0	0	0	1	0	5
663	1983	5	26	48.9	7.604132	.8919981	11.42923	0	1	0	0	0	0	0	1	0	2
663	1984	2	27	48.7	7.566358	.9282193	11.42923	0	1	0	0	0	0	0	1	0	0
663	1985	0	28	48.6	7.572313	.9669839	11.42923	0	1	0	0	0	0	0	1	0	0
663	1986	0	29	48.4	7.719236	1.000632	11.42923	0	1	0	0	0	0	0	1	0	0
663	1987	0	30	46.1	7.723722	1.036737	11.42923	0	1	0	0	0	0	0	1	0	1
663	1988	1	31	48.2	7.597532	1.071584	11.42923	0	1	0	0	0	0	0	1	0	0
663	1989	0	0	48.6	7.136602	1.105257	11.42923	0	1	0	0	0	0	0	1	0	0
663	1990	0	1	48.7	7.022699	1.181727	11.42923	0	1	0	0	0	0	0	1	0	0
663	1991	0	2	50.7	6.971246	1.289233	11.42923	0	0	0	0	0	0	0	1	0	1
663	1992	1	3	48.5	7.173659	1.353254	11.42923	0	0	0	0	0	0	0	1	0	0
663	1993	0	4	48.4	7.210094	1.381282	11.42923	0	0	0	0	0	0	0	1	0	4
663	1994	4	5	48.3	7.296339	1.406097	11.42923	0	0	0	0	0	0	0	1	0	1
663	1995	1	6	48.2	7.354068	1.435084	11.42923	0	0	0	0	0	0	0	1	0	2
663	1996	2	7	48.2	7.346991	1.472472	11.42923	0	0	0	0	0	0	0	1	0	0
663	1997	0	8	48.2	7.36904	1.510722	11.42923	0	0	0	0	0	0	0	1	0	0
663	1998	0	9	48.2	7.430571	1.545433	11.42923	0	0	0	0	0	0	0	1	0	1
663	1999	1	10	48.2	7.426745	1.576915	11.42923	0	0	0	0	0	0	0	1	0	0
663	2000	0	11	48.2	7.44983	1.609438	11.42923	0	0	0	0	0	0	0	1	0	1
663	2001	1	12	48.2	7.483301	1.638997	11.42923	0	0	0	0	0	0	0	1	0	0
663	2002	0	13	48.2	7.510173	1.669592	11.42923	0	0	0	0	0	0	0	1	0	0
663	2003	0	14	48.2	7.543761	1.697449	11.42923	0	0	0	0	0	0	0	1	0	0
666	1970	0	22	49.7	7.612031	1.064711	9.919804	0	1	2	2	1	0	0	0	0	0
666	1971	0	23	49.7	7.633931	1.098612	9.919804	0	1	0	2	1	0	0	0	0	1
666	1972	1	24	49.7	7.876319	1.131402	9.919804	0	1	0	2	1	0	0	0	0	1
666	1973	1	25	49.7	8.089556	1.163151	9.919804	0	1	3	2	1	0	0	0	0	4
666	1974	4	26	49.7	8.364212	1.190888	9.919804	0	1	0	2	1	0	0	0	0	1
666	1975	1	27	47.3	8.319654	1.20896	9.919804	0	1	0	2	1	0	0	0	0	2
666	1976	2	28	47.3	8.350118	1.229641	9.919804	0	1	0	2	1	0	0	0	0	6
666	1977	6	29	47.2	8.413804	1.252763	9.919804	0	1	0	2	1	0	0	0	0	21
666	1978	21	30	46.9	8.369189	1.272566	9.919804	0	1	0	2	1	0	0	0	0	89
666	1979	89	31	46.3	8.601167	1.294727	9.919804	0	1	0	2	1	0	0	0	0	103
666	1980	103	32	45.6	8.692493	1.319086	9.919804	0	1	0	2	1	0	0	0	0	34
666	1981	34	33	45.2	8.744925	1.335001	9.919804	0	1	0	2	1	0	0	0	0	61
666	1982	61	34	45.1	8.813568	1.350667	9.919804	0	1	0	2	1	0	0	0	0	44
666	1983	44	35	45	8.89855	1.368639	9.919804	0	1	0	2	1	0	0	0	0	31
666	1984	31	36	44.7	8.790506	1.386294	9.919804	0	1	0	2	1	0	0	0	0	17
666	1985	17	37	44.3	8.709635	1.403643	9.919804	0	1	0	2	1	0	0	0	0	28
666	1986	28	38	43.7	8.923687	1.420696	9.919804	0	1	0	2	1	0	0	0	0	15
666	1987	15	39	42.7	9.099535	1.437463	9.919804	2.5	1	0	2	1	0	0	0	0	36
666	1988	36	40	42.2	9.29061	1.453953	9.919804	2.5	1	0	2	1	0	0	0	0	122
666	1989	122	41	42.3	9.273139	1.472472	9.919804	2.5	1	0	2	1	0	0	0	0	108
666	1990	108	42	41.9	9.418243	1.499623	9.919804	2.5	1	0	2	1	0	0	0	0	51
666	1991	51	43	41.6	9.519917	1.536867	9.919804	2.5	0	0	2	1	0	0	0	0	88
666	1992	88	44	41.1	9.588071	1.572774	9.919804	2.5	0	0	2	1	0	0	0	0	0
666	1993	0	45	40.6	9.555899	1.609438	9.919804	2.5	0	0	2	1	0	0	0	0	86
666	1994	86	46	40	9.6395	1.644805	9.919804	2.5	0	0	2	1	0	0	0	0	30
666	1995	30	47	39.4	9.751378	1.677096	9.919804	2.5	0	0	2	1	0	0	0	0	15
666	1996	15	48	39.1	9.799818	1.708378	9.919804	2.5	0	0	2	1	0	0	0	0	24
666	1997	24	49	39.2	9.79818	1.733424	9.919804	2.5	0	0	2	1	0	0	0	0	21
666	1998	21	50	39.2	9.784569	1.759581	9.919804	2.5	0	0	2	1	0	0	0	0	9
666	1999	9	51	39.2	9.757374	1.785071	9.919804	2	0	0	2	1	0	0	0	0	28
666	2000	28	52	39.2	9.831656	1.811562	9.919804	2.5	0	0	2	1	0	0	0	0	130
666	2001	130	53	39.2	9.811473	1.832582	9.919804	2.5	0	0	2	1	0	0	0	0	113
666	2002	113	54	39.2	9.711245	1.851599	9.919804	0	0	0	2	1	0	0	0	0	66
666	2003	66	55	39.2	9.752772	1.870263	9.919804	0	0	0	2	1	0	0	0	0	36
666	2004	36	56	38.6	9.80502	1.890095	9.919804	0	0	0	2	1	0	0	0	0	40
670	1970	0	44	49.7	6.608109	1.809927	14.58083	0	1	0	0	0	0	0	1	0	0
670	1971	0	45	49.7	6.769504	1.838961	14.58083	0	1	0	0	0	0	0	1	0	0
670	1972	0	46	49.7	7.006034	1.867176	14.58083	0	1	0	0	0	0	0	1	0	0
670	1973	0	47	49.7	7.349565	1.89762	14.58083	0	1	0	0	0	0	0	1	0	0
670	1974	0	48	49.7	8.704462	1.927164	14.58083	0	1	0	0	0	0	0	1	0	0
670	1975	0	49	46.6	8.783575	1.975469	14.58083	0	1	0	0	0	0	0	1	0	0
670	1976	0	50	46.1	9.047627	2.030776	14.58083	0	1	0	0	0	0	0	1	0	0
670	1977	0	51	45.9	9.112166	2.095561	14.58083	0	1	0	0	0	0	0	1	0	0
670	1978	0	52	45.5	9.104144	2.164472	14.58083	0	1	0	0	0	0	0	1	0	0
670	1979	0	53	44.6	9.377332	2.235376	14.58083	0	1	0	1	0	0	0	1	0	0
670	1980	0	54	43.9	9.685938	2.302585	14.58083	0	1	0	0	0	0	0	1	0	0
670	1981	0	55	43.8	9.757916	2.36368	14.58083	0	1	0	0	0	0	0	1	0	0
670	1982	0	56	44.7	9.552954	2.421257	14.58083	0	1	0	0	0	0	0	1	0	0
670	1983	0	57	45	9.336199	2.477378	14.58083	0	1	0	0	0	0	0	1	0	0
670	1984	0	58	45.2	9.20641	2.53449	14.58083	0	1	0	0	0	0	0	1	0	0
670	1985	0	59	45.4	8.996572	2.590017	14.58083	0	1	0	0	0	0	0	1	0	0
670	1986	0	60	44.9	8.789497	2.639057	14.58083	0	1	0	0	0	0	0	1	0	0
670	1987	0	61	44.8	8.727598	2.68239	14.58083	0	1	0	0	0	0	0	1	0	1
670	1988	1	62	44.4	8.721766	2.723267	14.58083	0	1	0	0	0	0	0	1	0	3
670	1989	3	63	44.6	8.753087	2.761907	14.58083	0	1	0	0	0	0	0	1	0	0
670	1990	0	64	44.2	8.905124	2.776332	14.58083	0	1	0	0	0	0	0	1	0	0
670	1991	0	65	43.7	8.982685	2.791778	14.58083	0	0	3	0	0	0	0	1	0	0
670	1992	0	66	43.5	9.002504	2.830268	14.58083	0	0	0	0	0	0	0	1	0	0
670	1993	0	67	43.6	8.916323	2.893699	14.58083	0	0	0	0	0	0	0	1	0	0
670	1994	0	68	43.8	8.862087	2.950212	14.58083	0	0	0	0	0	0	0	1	0	1
670	1995	1	69	43.8	8.886602	2.994231	14.58083	0	0	0	0	0	0	0	1	0	0
670	1996	0	70	43.8	8.941035	3.026746	14.58083	0	0	0	0	0	0	0	1	0	0
670	1997	0	71	43.9	8.956624	3.055415	14.58083	0	0	0	0	0	0	0	1	0	0
670	1998	0	72	43.9	8.814942	3.083743	14.58083	0	0	0	0	0	0	0	1	0	0
670	1999	0	73	43.9	8.889435	3.112626	14.58083	0	0	0	0	0	0	0	1	0	0
670	2000	0	74	43.9	9.009417	3.141995	14.58083	0	0	0	0	0	0	0	1	0	0
670	2001	0	75	43.9	8.956221	3.170945	14.58083	0	0	0	0	0	0	0	1	0	0
670	2002	0	76	43.9	8.955648	3.198265	14.58083	0	0	0	0	0	0	0	1	0	4
670	2003	4	77	43.9	9.055161	3.224858	14.58083	0	0	0	0	0	0	0	1	0	3
678	1970	0	3	33.4	3.903789	1.960095	13.17679	0	1	0	0	0	0	0	0	0	0
678	1971	0	4	33.4	4.075162	1.981001	13.17679	0	1	0	0	0	0	0	0	0	0
678	1972	0	5	33.4	4.442533	2.002831	13.17679	0	1	1	0	0	0	0	0	0	0
678	1973	0	6	33.4	4.657003	2.025513	13.17679	0	1	0	0	0	0	0	0	0	0
678	1974	0	7	33.4	4.94663	2.048982	13.17679	0	1	0	0	0	0	0	0	0	0
678	1975	0	8	33.4	5.198607	2.070653	13.17679	0	1	0	0	0	0	0	0	0	0
678	1976	0	9	33.4	5.44298	2.100469	13.17679	0	1	0	0	0	0	0	0	0	0
678	1977	0	10	33.4	5.665907	2.128232	13.17679	0	1	0	0	0	0	0	0	0	0
678	1978	0	11	33.4	5.860017	2.156403	13.17679	0	1	1	0	0	0	0	0	0	0
678	1979	0	12	33.4	5.9825	2.183802	13.17679	0	1	1	0	0	1	0	0	0	0
678	1980	0	13	33.4	6.005786	2.211566	13.17679	0	1	0	1	0	1	0	0	0	1
678	1981	1	14	33.4	6.027483	2.239645	13.17679	0	1	0	1	0	1	0	0	0	0
678	1982	0	15	33.4	6.018642	2.267994	13.17679	0	1	0	1	0	1	0	0	0	0
678	1983	0	16	33.4	6.055448	2.296567	13.17679	0	1	0	0	0	1	0	0	0	0
678	1984	0	17	33.4	5.906941	2.325325	13.17679	0	1	0	0	0	1	0	0	0	0
678	1985	0	18	33.4	5.610972	2.355178	13.17679	0	1	0	0	0	1	0	0	0	0
678	1986	0	19	33.4	5.364386	2.386007	13.17679	7	1	0	0	0	1	0	0	0	0
678	1987	0	20	33.4	5.604735	2.417698	13.17679	0	1	0	0	0	1	0	0	0	0
678	1988	0	21	33.4	5.740436	2.450143	13.17679	0	1	0	0	0	1	0	0	0	0
690	1970	0	7	49.7	8.140654	-.2876821	9.78802	0	1	0	0	0	0	0	1	0	0
690	1971	0	8	49.7	8.282488	-.2357223	9.78802	0	1	0	0	0	0	0	1	0	0
690	1972	0	9	49.7	8.287881	-.1743534	9.78802	0	1	0	0	0	0	0	1	0	0
690	1973	0	10	49.7	8.467696	-.1165338	9.78802	0	1	0	0	0	0	0	1	0	0
690	1974	0	11	49.7	9.449492	-.0512933	9.78802	0	1	0	0	0	0	0	1	0	0
690	1975	0	12	44.3	9.449412	.0099503	9.78802	0	1	0	0	0	0	0	1	0	0
690	1976	0	13	44	9.521578	.0676587	9.78802	0	1	0	0	0	0	0	1	0	0
690	1977	0	14	44.2	9.542865	.1310282	9.78802	0	1	0	0	0	0	0	1	0	0
690	1978	0	15	43.7	9.6106	.1906204	9.78802	0	1	0	0	0	0	0	1	0	0
690	1979	0	16	42.4	9.980876	.2546422	9.78802	0	1	0	0	0	0	0	1	0	1
690	1980	1	17	43.7	10.10577	.3148108	9.78802	0	1	0	0	0	0	0	1	0	0
690	1981	0	18	44.9	10.04246	.3576744	9.78802	0	1	0	0	0	0	0	1	0	0
690	1982	0	19	45.7	9.818836	.4054651	9.78802	0	1	0	0	0	0	0	1	0	4
690	1983	4	20	45.4	9.712627	.4510756	9.78802	0	1	0	0	0	0	0	1	0	0
690	1984	0	21	45.1	9.698114	.4946962	9.78802	0	1	0	0	0	0	0	1	0	2
690	1985	2	22	45.3	9.618324	.5481214	9.78802	0	1	0	0	0	0	0	1	0	1
690	1986	1	23	44.6	9.548882	.5933268	9.78802	0	1	0	0	0	0	0	1	0	5
690	1987	5	24	43.9	9.594157	.6365768	9.78802	0	1	0	0	0	0	0	1	0	3
690	1988	3	25	44.5	9.554191	.6780335	9.78802	0	1	0	0	0	0	0	1	0	0
690	1989	0	26	43.7	9.664725	.722706	9.78802	0	1	0	0	0	0	0	1	0	0
690	1990	0	0	45.5	9.407324	.7608059	9.78802	0	1	1	0	0	0	0	1	0	3
690	1991	3	0	47	9.754837	-.0512933	9.78802	0	0	3	0	0	0	0	1	0	3
690	1992	3	0	42.3	9.781867	.3506568	9.78802	0	0	0	0	0	0	0	1	0	0
690	1993	0	1	39.8	9.828971	.3920421	9.78802	0	0	0	0	0	0	0	1	0	1
690	1994	1	2	39	9.788027	.4382549	9.78802	0	0	0	0	0	0	0	1	0	0
690	1995	0	3	39.2	9.872784	.4824262	9.78802	0	0	0	0	0	0	0	1	0	0
690	1996	0	4	49.7	9.983338	.5247285	9.78802	0	0	0	0	0	0	0	1	0	1
690	1997	1	5	49.7	9.940217	.5709795	9.78802	0	0	0	0	0	0	0	1	0	0
690	1998	0	6	49.7	9.760096	.6097656	9.78802	0	0	0	0	0	0	0	1	0	0
690	1999	0	7	49.7	9.825086	.6471033	9.78802	0	0	0	0	0	0	0	1	0	0
690	2000	0	8	49.7	10.02153	.6780335	9.78802	0	0	0	0	0	0	0	1	0	0
690	2001	0	9	49.7	9.877472	.7129498	9.78802	0	0	0	0	0	0	0	1	0	0
690	2002	0	10	49.7	9.88559	.7466879	9.78802	0	0	0	0	0	0	0	1	0	1
690	2003	1	11	49.7	10.06251	.7793249	9.78802	0	0	0	0	0	0	0	1	0	0
694	1971	0	0	35.8	8.567658	-2.120264	9.344609	0	1	0	0	0	0	0	1	0	0
694	1972	0	1	35.8	8.812634	-2.040221	9.344609	0	1	0	0	0	0	0	1	0	0
694	1973	0	2	35.8	9.103979	-1.89712	9.344609	0	1	0	0	0	0	0	1	0	0
694	1974	0	3	35.8	9.403801	-1.832582	9.344609	0	1	0	0	0	0	0	1	0	0
694	1975	0	4	35.8	9.54395	-1.771957	9.344609	0	1	0	0	0	0	0	1	0	0
694	1976	0	5	36.9	9.697639	-1.714798	9.344609	0	1	0	0	0	0	0	1	0	0
694	1977	0	6	35.7	9.673164	-1.660731	9.344609	0	1	0	0	0	0	0	1	0	0
694	1978	0	7	37.2	9.773454	-1.560648	9.344609	0	1	0	0	0	0	0	1	0	0
694	1979	0	8	38.4	10.05753	-1.514128	9.344609	0	1	0	0	0	0	0	1	0	0
694	1980	0	9	43	10.47255	-1.427116	9.344609	0	1	0	0	0	0	0	1	0	0
694	1981	0	10	43.9	10.51574	-1.386294	9.344609	0	1	0	0	0	0	0	1	0	0
694	1982	0	11	37.1	10.35369	-1.347074	9.344609	0	1	0	0	0	0	0	1	0	0
694	1983	0	12	35	10.07271	-1.237874	9.344609	0	1	0	0	0	0	0	1	0	0
694	1984	0	13	35	9.989619	-1.139434	9.344609	0	1	0	0	0	0	0	1	0	0
694	1985	0	14	35	9.845834	-1.021651	9.344609	0	1	0	0	0	0	0	1	0	0
694	1986	0	15	35.6	9.592821	-.9416085	9.344609	0	1	0	0	0	0	0	1	0	0
694	1987	0	16	35.2	9.610888	-.9162907	9.344609	0	1	0	0	0	0	0	1	0	0
694	1988	0	17	35.3	9.637696	-.8915981	9.344609	0	1	0	0	0	0	0	1	0	0
694	1989	0	18	35.4	9.651358	-.8439701	9.344609	0	1	0	0	0	0	0	1	0	0
694	1990	0	19	35	9.7406	-.7985078	9.344609	0	1	0	0	0	0	0	1	0	0
694	1991	0	20	35	9.639629	-.7765288	9.344609	0	0	3	0	0	0	0	1	0	0
694	1992	0	21	35.2	9.713415	-.7339692	9.344609	0	0	0	0	0	0	0	1	0	0
694	1993	0	22	35	9.615731	-.7133499	9.344609	0	0	0	0	0	0	0	1	0	0
694	1994	0	23	34.9	9.615201	-.6733446	9.344609	0	0	0	0	0	0	0	1	0	0
694	1995	0	24	34.9	9.684608	-.6539265	9.344609	0	0	0	0	0	0	0	1	0	1
694	1996	1	25	34.9	9.727347	-.6161861	9.344609	0	0	0	0	0	0	0	1	0	0
694	1997	0	26	34.9	9.922976	-.597837	9.344609	0	0	0	0	0	0	0	1	0	0
694	1998	0	27	34.9	9.788795	-.5621189	9.344609	0	0	0	0	0	0	0	1	0	0
694	1999	0	28	34.9	9.930915	-.5108256	9.344609	0	0	0	0	0	0	0	1	0	0
694	2000	0	29	34.9	10.23127	-.4620355	9.344609	0	0	0	0	0	0	0	1	0	0
694	2001	0	30	34.9	10.14845	-.4155154	9.344609	0	0	0	0	0	0	0	1	0	0
694	2002	0	31	34.9	10.19227	-.3710637	9.344609	0	0	0	0	0	0	0	1	0	0
694	2003	0	32	34.9	10.36976	-.3147107	9.344609	0	0	0	0	0	0	0	1	0	0
696	1971	0	14	49.7	5.865391	-.2231435	12.26651	1.5	1	0	0	0	0	0	1	0	0
696	1972	0	15	49.7	5.974064	-.1863296	12.26651	1.5	1	0	0	0	0	0	1	0	0
696	1973	0	16	49.7	5.984717	-.1508229	12.26651	1.5	1	0	0	0	0	0	1	0	0
696	1974	0	17	49.7	7.329953	-.1278334	12.26651	1.5	1	0	0	0	0	0	1	0	0
696	1975	0	18	48.9	7.644857	-.0943106	12.26651	1.5	1	0	0	0	0	0	1	0	0
696	1976	0	19	48.6	7.821511	-.040822	12.26651	.5	1	0	0	0	0	0	1	0	0
696	1977	0	20	48.6	7.875841	.0099503	12.26651	0	1	0	0	0	0	0	1	0	0
696	1978	0	21	48.6	7.846164	.0582689	12.26651	0	1	0	0	0	0	0	1	0	0
696	1979	0	22	48.4	8.115673	.1133287	12.26651	0	1	0	0	0	0	0	1	0	0
696	1980	0	23	48.8	8.550645	.1655144	12.26651	0	1	0	0	0	0	0	1	0	0
696	1981	0	24	47.9	8.697597	.2151114	12.26651	0	1	0	0	0	0	0	1	0	0
696	1982	0	25	47.7	8.710802	.2623642	12.26651	0	1	0	0	0	0	0	1	0	0
696	1983	0	26	47.3	8.716963	.3074847	12.26651	0	1	0	0	0	0	0	1	0	0
696	1984	0	27	46.8	8.76955	.3506568	12.26651	0	1	0	0	0	0	0	1	0	0
696	1985	0	28	46.2	8.831499	.3920421	12.26651	0	1	0	0	0	0	0	1	0	0
696	1986	0	29	45.7	8.581013	.4317824	12.26651	0	1	0	0	0	0	0	1	0	0
696	1987	0	30	45.6	8.594524	.463734	12.26651	0	1	0	0	0	0	0	1	0	0
696	1988	0	31	45.2	8.49454	.5007753	12.26651	0	1	0	0	0	0	0	1	0	0
696	1989	0	32	45.2	8.579334	.5364934	12.26651	0	1	0	0	0	0	0	1	0	0
696	1990	0	33	44.9	8.772512	.5709795	12.26651	0	1	0	0	0	0	0	1	0	0
696	1991	0	34	44.7	8.704303	.6097656	12.26651	0	0	3	0	0	0	0	1	0	0
696	1992	0	35	44.5	8.746902	.6523252	12.26651	0	0	0	0	0	0	0	1	0	0
696	1993	0	36	44.2	8.723965	.6881347	12.26651	0	0	0	0	0	0	0	1	0	0
696	1994	0	37	43.9	8.708862	.722706	12.26651	0	0	0	0	0	0	0	1	0	0
696	1995	0	38	44	8.749705	.7561221	12.26651	0	0	0	0	0	0	0	1	0	0
696	1996	0	39	49.7	8.811074	.7929925	12.26651	0	0	0	0	0	0	0	1	0	0
696	1997	0	40	49.7	8.816584	.8241754	12.26651	0	0	0	0	0	0	0	1	0	0
696	1998	0	41	49.7	8.653003	.8628899	12.26651	0	0	0	0	0	0	0	1	0	0
696	1999	0	42	49.7	8.721322	.8960881	12.26651	0	0	0	0	0	0	0	1	0	0
696	2000	0	43	49.7	8.921768	.9282193	12.26651	0	0	0	0	0	0	0	1	0	0
696	2001	0	44	49.7	8.890456	.9631743	12.26651	0	0	0	0	0	0	0	1	0	0
696	2002	0	45	49.7	8.870274	1.000632	12.26651	0	0	0	0	0	0	0	1	0	0
696	2003	0	46	49.7	8.901928	1.033184	12.26651	0	0	0	0	0	0	0	1	0	0
700	1970	0	6	60	4.966683	2.520113	13.38087	0	1	0	0	0	0	0	1	0	0
700	1971	0	7	60	4.987639	2.545531	13.38087	0	1	0	0	0	0	0	1	0	0
700	1972	0	8	60	4.825991	2.571084	13.38087	0	1	0	0	0	0	0	1	0	0
700	1973	0	9	60	4.882499	2.596746	13.38087	0	1	0	0	0	1	0	0	0	0
700	1974	0	10	60	5.074549	2.622492	13.38087	0	1	0	0	0	1	0	0	0	0
700	1975	0	11	60	5.14219	2.6483	13.38087	0	1	0	0	0	1	0	0	0	0
700	1976	0	12	60	5.19329	2.674149	13.38087	0	1	0	0	0	1	0	0	0	0
700	1977	0	13	60	5.31222	2.700018	13.38087	0	1	0	0	0	1	0	0	0	0
700	1978	0	0	60	5.397167	2.72589	13.38087	8	1	0	3	0	1	0	0	0	1
700	1979	1	0	60	5.49195	2.744704	13.38087	9.5	1	0	0	0	0	1	0	0	0
700	1980	0	0	60	5.505047	2.715357	13.38087	7	1	0	0	0	0	1	0	0	0
700	1981	0	1	60	5.549504	2.625393	13.38087	7	1	0	0	0	0	1	0	0	0
700	1982	0	2	60	5.587099	2.555676	13.38087	7.5	1	0	0	0	0	1	0	0	0
700	1983	0	3	60	5.571431	2.560323	13.38087	7.5	1	0	0	0	0	1	0	0	0
700	1984	0	4	60	5.525493	2.594508	13.38087	8	1	0	0	0	0	1	0	0	0
700	1985	0	5	60	5.483842	2.624669	13.38087	8	1	0	0	0	0	1	0	0	0
700	1986	0	6	60	5.479179	2.629007	13.38087	7.5	1	0	0	0	0	1	0	0	0
700	1987	0	7	60	5.338547	2.629728	13.38087	7.5	1	0	0	0	0	1	0	0	10
700	1988	10	8	60	5.243175	2.644755	13.38087	7	1	0	0	0	0	1	0	0	9
700	1989	9	9	60	5.439426	2.674838	13.38087	7.5	1	0	3	0	0	1	0	0	3
700	1990	3	10	60	5.508983	2.685805	13.38087	7	1	0	3	0	0	1	0	0	19
700	1991	19	11	60	5.41441	2.699346	13.38087	7	0	0	3	0	0	1	0	0	19
700	1992	19	0	60	5.361011	2.792391	13.38087	13.5	0	0	3	0	0	1	0	0	0
700	1993	0	0	60	4.976941	2.910719	13.38087	10	0	0	3	0	1	0	0	0	2
700	1994	2	0	60	4.665795	2.99072	13.38087	10	0	0	3	0	1	0	0	0	2
700	1995	2	0	60	5.043296	3.038792	13.38087	10	0	0	3	0	1	0	0	0	1
700	1996	1	0	60	4.976044	3.07084	13.38087	8.5	0	0	3	0	1	0	0	0	1
700	1997	1	1	60	4.910299	3.101443	13.38087	7	0	0	3	0	1	0	0	0	0
700	1998	0	2	60	4.844659	3.131573	13.38087	7	0	0	3	0	1	0	0	0	2
700	1999	2	3	60	4.777862	3.163363	13.38087	6.5	0	0	3	0	1	0	0	0	4
